id,text,date,label
1087254738851295232,"Irresponsabilidad nivel #morenadacuantica, cual Trump xenófobo aquel que gobierna Ecuador le hace el juego y convierte un caso de violencia de género en un caso de xenofobia hacia los venezolanos. Todo para contentar a los gringos en su guerra interesada contra Venezuela.",2021-11-17,0
1219089960621481984,"@elcomercio_peru Malditos venezolanos larguence de mi pais, no nos sigan robando y matando, que le hemos hecho para que nos cagen la vida.",2021-08-29,1
1186925143664332800,@P_na_cova @DalborgaCoxa @ Pilar_Agata15 @P_rapado @OCargado @mairegoldstein @Misaaki_Chan @ rafaelasf7 ¡Inmigración forzada de los globalistas! ¡LA FASE FINAL DEL PLAN COUDINHOVE-KALERGI! Y &#39;all&#39;Italia assault dei porti aperti: 800 clandestini en 48 ore https://t.co/zFsENJfGLn,2021-08-26,0
1100854645801582592,"La izquierda que juega a la xenofobia, solamente porque la mayoría de inmigrantes en nuestro país huyen de un régimen socialista, y son el vivo ejemplo de que su sistema no funciona. Lo hablaba en estos días con el profe @VMMijares.",2021-11-05,0
1390317373119467520,"Es chistoso escuchar a venezolanos que apoyan el paro en Colombia, sabían que no nos interesa su ayuda, esta lucha es de los colombianos por Colombia y no queremos a unos que no fueron capaces de defender y luchar por su país, en una causa únicamente nacional.",2021-08-29,1
1137345600993792000,"México tomara las medidas necesarias para detener la migración en su frontera sur con Guatemala, desplegará soldados para detenerlos, desmantelara grupos de tráfico y trata de personas y si en 90 días no hay resultados se tomarán medidas adicionales.",2021-09-27,0
1239006603745116160,Se deben tomar acciones de inmediato como toque de queda y cierre total de las fronteras los casos de coronavirus  esta subiendo más rapido que en Colombia,2021-11-07,0
1238842143516565504,"@exitosape No confío en ningún venezolano. Tienen mala imagen,son altaneros prepotentes, soberbios. Todos son iguales, les falta humildad. No quieren al Perú. Todos saben q, formación académica es deficiente. Vienen a practicar matando peruanos. Eso es más q, fijo. Q, atiendan a periodistas",2021-07-16,1
1166433593100554240,Más de 11.000 venezolanos salieron de Colombia hacia Ecuador este fin de semana  https://t.co/o4fqhjS9yO  https://t.co/innLrtyubm,2021-11-12,0
1099141370156118016,Si el presidente interino es @jguaido y él dijo #FronterasAbiertas ustedes me pueden explicar ¿Qué carajos importa si #elusurpador  manda a cerrar las fronteras? #mesabea... #MiPresi ya dijo #ABIERTAS,2021-11-04,0
1385229406315155712,"@BrianFincheltub Muchas gracias por tu información.   Una pregunta. Es cierto q se está trabajando en el caso de los Venezolanos q tienen más de 3 años en EEUU, por ejemplo por Asilo. Para darles la Residencia Permanente?",2021-09-06,0
1185596160859410432,Alberto Fernández:  Me preocupa que el 28 de octubre Macri se enoje y haga un disparate como después de las PASO  La justicia lo primero que tiene que hacer es cerrar fronteras y embargar los patrimonios de Macri y la banda de rateros que lo acompañó.   https://t.co/MwT3vfbmfo,2021-11-14,0
1139951736263762048,"@JuanEst25881310 @LIZARDORBOTERO @PaulinaVLackner @RopaArgentina @ELTIEMPO @claudiapalacios Es allí donde usted esta equivocado, en Venezuela nunca se le dijo a ninguna colombiana que dejara de parir..y tanto fue así que en Caracas existían barrios enteros de Colombianos.. y que hicimos nosotros? Los integramos a la sociedad Venezolana, se les dio oportunidades..",2021-11-02,0
1256739724494016512,@RMedrano01 @Matador000 ¿Entonces le aplaudimos al dizque presidente por no tomar las medidas de cerrar todas las fronteras y los aeropuertos cuando llegó el primer caso al país? No me crea tan...,2021-09-27,0
1273990565110128640,@opropriolavo Menos mal que es un inmigrante ilegal 😂 https://t.co/JiQX2q7TBC,2021-10-21,1
1115310168353452032,"El socialismo en cabeza d @sanchezcastejon promueve todo lo q sea de masas; crea necesidades y vulnerabilidad de poblaciones para atornillarse en el poder: migrantes, mujeres, gays, obreros. En Col hacen lo suyo igual. @GusAdolfoOrtiz @ColombiaDerecha  https://t.co/9yidGyf1JO",2021-11-02,1
1175910390468939776,"Esto lo explica todo, las caravanas de migrantes ahora van en sentido contrario, todos al sur -hasta los pinches güeros mariguana van a madres- a ganar quetzales...",2021-11-13,0
1098897197486301184,"@IvanDuque @jguaido De realizarse una invasión a Venezuela desde Colombia se producirá un desplazamiento de gran parte de los casi 6 millones de colombianos más los venezolanos que se agregaran, Sr Duque está ud preparado para recibir millones de desplazados producto de su irresponsabilidad?",2021-11-18,0
1196085421366816768,"@infobae Vamos hacia los conventillos de chapa y madera como los inmigrantes de 1870, cuando en una habitación vivía una familia entera, sin cocina y sin baño...volverán las epidemias?! Un lujo todo! Felicitaciones!",2021-11-15,0
1363539245558820096,Se exige justicia  que en Perú ya no tener relaciones con venezuela que se vayan todos los venezolanos se vayan la gente no quiere a esos vagos criminales que van a fastidiar la tranquilidad de otros países  largo Venezuela al comienzo ayudamos ahora como nos pagan.,2021-10-19,1
1163848261125517312,"@titojosep2 Así es hubo un tiempo en que muchos colombianos se fueron a Venezuela a trabajar pero ningún colombiano que volvió habla mal de Venezuela quizás si de sus dirigentes que son malos como en todos los paises roban pero de su gente, de su gastronomía y de su cultura nunca 💕",2021-07-25,0
1128672624832319616,Perfecto..!! Cada migrante que entre al país sin papeles que se vaya a su casa de Ebrard el pague su comida y lo que necesiten.!!,2021-10-07,1
1258075562163257088,Ideas para emprender de una manera sostenible e innovadora teniendo en cuenta a la población Migrante q desea trabajar de manera digna y equitativa???,2021-09-06,0
1087314140585226240,@JosephVargaas @Paulcoellosegar @teleamazonasec El dia que me pasé algo estoy 100% seguro que no condenare a un pais entero por las acciones de uno de sus ciudadanos Y ser solidarios obvio con todas las mujeres victimas de cualquier agresion. Pero y con los migrantes no hay que ser solidario?  Bruto de v,2021-10-25,0
1273959243159404288,Algunos se levantan de mal humor. Otros se levantan con el contador de inmigrantes echando chispas. Me cago en tu puta madre.,2021-11-22,0
1088812760404774784,"@patricionavia Ramón, ese es territorio soberano de Venezuela, no puede sacar a nadie. Chile podría retirar su embajada en Venezuela, pero mejor no hacerlo, porque sirve eventualmente para recibir refugiados.",2021-11-17,0
1363608152613281792,"@CARLOSTHOMPSON6 @Defensoria_Peru @exitosape @Agencia_Andina @RadioNacionalFM @noticias_tvperu @peru21noticias @diariocorreo @atvmasnoticias @larepublica_pe @RPPNoticias @canalN_ @Defensoria_Peru, ¿De verdad son Defensoría PERU? ¿Algo qué decir sobre ese comentario? Me parece que la marcha en Perú fue en contra de la delincuencia inmigrante, no por xenofobia.",2021-10-25,0
1157803124372987904,@PordenoneBudoia @AngelaFimmel @AVenechi @sebastianpinera @HeraldoMunoz @Hugo_Gutierrez_ @kinetomas @nico_grau @wiandhu @Srtabulma @VnezuelaEnChile @JorgeRizik @SNMR_PPD @Jimmyriver78 @chico_samuelito Error. La migración ES Derecho Humano universal. Infórmate.,2021-11-21,0
1090475052741656576,"@omolinasilva @sebastianpinera @Guarequena @GobiernodeChile @jguaido 😂🤣😂🤣... Deberías conversar con un refugiado Venezolano, en Chile hay como 250.000.",2021-11-17,0
1354523448186449920,Los inmigrantes creyendo que CABA es la Argentina. Lo invito a vivir en el conurbano a ver que opina,2021-08-27,0
1126545311499993216,"@chivi45 @Dros_11k @DptoExtranjeria @min_interior @paulinanu @PSP_Central @Pedro_Artista @GasparRivas @AngelaFimmel @LordHeller2022 La diversidad es buena, la diversidad de opinión e intelectual. No el color de piel o la nacionalidad. Si ellos son tan geniales porque sus países son una miseria? Si llegan inmigrantes con una mentalidad de salir adelante y aportar, genial. Si vienen a ser una carga, devuélvase.",2021-11-20,1
1133041687574376448,Leopoldo López Gil defenderá la migración venezolana en Europa  https://t.co/9GWnW5Stad,2021-11-20,0
1138155946428043264,Implementarán carnet fronterizo como control migratorio  https://t.co/dX1chTfAfw vía @SoyNuevaPrensa,2021-11-20,0
1160218372812026112,"@rinostroza1 @Shedita1 @tere_marinovic - en la deriva sin siquiera darles un apoyo NO por ser inmigrante, sino xq son PERSONAS. no puedes echarlos a su suerte solo x no ser del país.",2021-11-22,0
1173274740515115008,"@luisevivanco El supuesto número de inmigrantes venezolanos, en progresión geométrica de nuestro territorio y población, tendrá como resultado un porcentaje sino mayor, este es bastante semejante al de los países señalados, porque vemos a estos también revolucionarios hasta en la sopa.",2021-11-17,0
1163523695417188352,"Miseria y pobreza de millones de seres humanos ,no ay otra razón en cuanto al tema de la migración .🤔",2021-06-30,0
1387859265323405312,"@24HorasTVN No todos los migrantes son expulsados , los que cumplen las leyes de nuestro país y son un aporte y bienvenidos los que se expulsan no han cumplido con los requisitos o han delinquido .",2021-09-06,0
1126163794349232000,"@la_iguanatv Lamentable que nuestros Deportistas sean tratados de esa manera, cuando Venezuela ha sido durante muchos años el país que más ha acogido extranjeros, sobre todo Colombianos + de 6Millones",2021-11-20,0
1132702624665473024,Red de tráfico de migrantes chinos utilizaba consulado argentino en #Antofagasta  https://t.co/U1QNYmYcHw,2021-11-20,0
1156623155735273472,Ronald Rael profesor d arquitectura d la universidad de California Berkeley; ideó simpáticos balancines d color rosa fluorescente con el propósito d cambiar por unos momentos la cara real del muro a lo largo d la frontera entre EE.UU. y Mexico.Un gesto simbólico por la hermandad.  https://t.co/g1HbjhY2Ox,2021-08-20,0
1111299136689766400,"Demuestra una ignorancia supina es un resentido no representa al chileno de bien, aquí en 🇻🇪 recibimos a cientos de chilenos que huían de la dictadura. En mi comunidad vinieron a vivir muchas 👨‍👩‍👧 que se integraron hasta hubo  👰🧔 entre 🇻🇪y🇨🇱, nunca resentimos de los inmigrantes",2021-11-16,0
1116105096608096384,@OrlenysOV Pero existe una Realidad y es son todos los migrantes Venezolanos que han venido a Colombia por la pésima situación en las que los tiene el régimen de @NicolasMaduro.,2021-11-06,0
1353048027011952640,"@CharitoABC esa migracion a la que ppk le abrió la puerta aumento con Vizcarra, el amplio los beneficios para que se regularizaran y sin control permitió que entrara de todo delincuentes vagos y mendigos. Un país no debe fomentar la migracion sin haber solucionado mínimamente sus problemas",2021-07-02,1
1187133854823452672,"Novick tratando a los inmigrantes como personas  de segunda , simplifica la falta de trabajo como si fuera culpa de los inmigrantes y busca cerrarles las puertas en vez de buscar una solución para todos sin distinción de bandera. No es por ahí.",2021-11-30,0
1153880389821317120,"Pero Jimmy, dejándose llevar, derogó dicho acuerdo, quedándonos con las mismas escasas acciones para evitar la  migración irregular ",2021-11-09,0
1395092483474874368,"@Monica_Garcia_G Recogelos tu en tu pvto ático, no queremos inmigrantes ILEGALES, sinverguenza",2021-07-02,1
1206640036223049728,Comisión de Gobierno se apronta a despachar ley sobre migración y extranjería  https://t.co/BQKsabV3o9  https://t.co/kBAhHKBLNN,2021-11-27,0
1152009726139363200,Nuestro hogar y Patria es Venezuela nunca fuimos migrantes pero politicos incapaces...estan forzando a venezolanos a irse por no dar soluciones,2021-11-21,0
1264695001524637696,@Encuestaspe La toma de decisiones prioritarias como el cierre de fronteras fue extemporánea y causa de la llegada del virus.,2021-07-05,0
1112999129712640000,Amenaza a economía el cierre de la frontera  https://t.co/12eWxuAKZa,2021-11-06,0
1198293353072336896,"1/3 Lamentable si algún venezolano este involucrado en los sucesos vandálicos y terroristas que se vivió en Colombia desde el pasado jueves 21, esperemos que la autoridades informen para evitar la manipulación y  estigmatización de quienes vivimos que solidariamente nos recibió",2021-09-01,0
1116407921234018432,"@PCdeChile @Cutchile @sejucut @NolbertoDiaz @Barbara_figue Si el paro es por la falta de trabajo: reclamen a la traidora a la Patria Michelle Bachelet que importó más de un millón de migrantes cesantes, con falsa visa de turismo. Invasión jamás vista en la historia oria nuestra historia...",2021-08-31,1
1105247505929916416,"Vi #ArgentinaTierraDeAmorYVenganza  1930, inmigrantes bajando de los barcos, otra Argentina  @benjavicunamori un malo q promete mas @albertbaro_  y @delfichaves me gusta la pareja @gonzaloherediao y @chinasuarez enamoran  Si a #ficcionNacional competitiva de nivel internacional  https://t.co/j461g9Tvzb",2021-11-06,0
1159634758978166784,"¡Que poca! Hacen redada en Misisipi de 680 indocumentados,  hallan 19 cuerpos en diferentes lugares de Michoacán ¿Quién tiene menos? #Misisipi #redada #inmigrantes #Michoacan #MichoacánEnCDMX #Delincuentes #autoridades #incapacidad  https://t.co/Dg2OjYqvJ3",2021-11-12,0
1392464149356158976,"@ipoduje @FelipeWard Lamentablemente si siguen entrando migrantes ilegales a destajo, este será un problema de nunca acabar.",2021-09-06,1
1157242127996395520,Correa: El gobierno trinitario es el que peor se ha portado con los migrantes venezolanos  https://t.co/S3Hpstseh9  https://t.co/8s3fLcW490,2021-11-12,0
1169358159628161024,¿Y la Secretaría de eEconomía?  Entonces el gobierno de López sólo se la pasa cazando migrantes para darle gusto a Trump para que de todas formas aplicaran aranceles 🤦🏻‍♂️,2021-11-12,0
1397574953793433600,@legoshinha ¿No deberían cerrarse las jodidas fronteras para evitar el movimiento de personas con Covid ????,2021-10-11,0
1160666230224773120,Al final qué pasó con la Marcha anti inmigración?,2021-11-22,0
1357914649044414464,"A los venezolanos se nos impone una visa ""humanitaria"" para la cual se necesita un pasaporte INOBTENIBLE para un venezolano común. No apoyo que vengan a destruir este país hermoso. Lo que me avergüenza es que hagan de el dolor humano un espectáculo de ilegalidad.",2021-10-20,0
1164338346275016704,Colombia se está convirtiendo en el hotel mamá para los Venezolanos ; esto ya se está saliendo de control cada día ; la pregunta no es que gana el País con esto ;  la respuesta es que estamos perdiendo y de que nos estamos inundando!!! #ChaoVenecos,2021-07-09,1
1159812996606189568,#bienvenidos13 los migrantes que han llegado a chile en gran cantidad como haitianos los mandan a vivir a las comunas populares y en el barrio alto no viven.,2021-09-27,0
1184815102098313216,"@josetorohardy la diferencia es que eran inmigrantes europeos,dijo Bolivar ""Tenemos que fomentar la inmigracion europea y anglosajona para cambiar el caracter al pueblo y hacerlo ilustrado y prospero""no como la mayoria de inmigrantes suramericanos y las antillas que llegaron con sus malas mañas",2021-10-13,1
1137785379103367168,"Niños migrantes sufren abusos físicos, sexuales y verbales cuando son detenidos  https://t.co/9Y8FTaAKai",2021-11-09,0
1150899243915329536,¡Por qué si!  y ¡Por qué no! Así anda el tema de Migración en Panamá...,2021-11-30,0
1278516287262593024,"A mediados de los 80, había poco más de 500 mil Colombianos en Venezuela. Es a partir de esos años siguientes dónde los 'venecos' empiezan a nacer. Mis dos hermanos mayores nacieron en los 80 (yo en el 93). De padre caraqueño y de madre costeña: Venecos.  https://t.co/nS0QG6WTsX",2021-08-31,0
1240481459598696448,@piel_del_cielo @dw_espanol @nayibbukele pobre PENDEJO y tu país sin cerrar fronteras y el vergo de infectados INUTILES.,2021-07-01,1
1333976892777635840,"@ConsEspCaracas Buenas noches, mis hijos tienen pasaporte europeo pero no tienen pasaporte Venezolano, ¿pueden viajar sin el pasaporte Venezolano?",2021-07-27,0
1164570687828373504,@258JCR Saltan de un tema al otro algunos inmigrantes son ocupas o viven en asentamientos  y están en forma ilegal y también mantenemos a los delincuentes extranjeros en lugar de mandarlos a su país y prohibirles el ingreso a Uruguay pero en fin acá entran y salen como perico por su casa,2021-09-27,1
1194832521357398016,#Cdlm que no se antojen de cerrar la frontera con Brasil otra vez...,2021-11-15,0
1280335376297545728,"@jorgeramosnews @lopezobrador_ AMLO resultó más inteligente que tú.  Impidió que los insultos de Trump solo quedaran allí, al parar los aranceles y el cierre de frontera que sí dañaría seriamente la economía mexicana .  AMLO es un político de muchas tablas. Ante él, Trump es un novato. Y tú, un pobre patán.",2021-09-07,0
1100081539495415808,@SergioNovelli Aun falta contar por la frontera con Brasil,2021-11-18,0
1136301071469633536,"@arielmou @LeonKrauze Solo que Mexico se ponga las pilas , la negociacion es también hacer un alto a la tanta migración que se a generado en Mexico en las dos fronteras sur y norte y no solaparla",2021-10-07,1
1383903669100302336,"No se puede salir a comprar en este pais ya que te intentan robar y encima te golpean, no entiendo dios mio vayanse todos a la puta madre negros hdp",2021-09-06,1
1328116921426915328,"Dios, ten piedad. Y misericordia de nosotros los venezolanos, con nuestros migrantes.amen",2021-08-31,0
1375148186080317440,"@PsicoElegante @RogelioRivas Eso no le corresponde al ministerio de seguridad, sino, a cancillería. Y para ver resultados aún más grandes en el país para que la gente nos busque hacer migración irregular , aún falta. No pretendas que todo se solucione de un día para otro. Estamos años luz de atraso.",2021-08-17,0
1143552279146106752,@JoseColinaP Si es cierto Colina! Pero no hay que luchar también por las calamidades que están pasando los migrantes que ni los están dejando pasar como si el caso de Venezuela no fuese un caso nunca antes visto. Y deben escepcionales con ellos.,2021-11-21,0
1159486840698806272,La guardia nacional solo es ruda cuando enfrenta inmigrantes sudamericanos en la frontera.,2021-11-12,0
1094090913108893568,La gran cantidad de migrantes abandonados por traficantes ya se ha vuelto un problema para los elementos de la Patrulla Fronteriza de Estados Unidos quienes se dicen superados por la situación  https://t.co/DlAbBNF5yF,2021-11-04,0
1389073399444475904, https://t.co/vpDMtKmnsU. La inmigración en Estados Unidos la llegada de nuevos ciudadanos siempre ha creado tensiones con los hijos de los que desembarcaron antes A pesar de esto los datos muestran que los 43 millones de inmigrantes que viven actualmente en EE. UU y sus 39....,2021-09-30,0
1096182868940713984,Es increíble la cantidad de migrantes #cubanos que pasan diariamente por peñas blancas 😖,2021-08-31,1
1158098437549826048,"@Marialisu @AlbaRegalado @LeoCQ091271 @OrejaDeZumbador @correavpl @DuniaDW2 @PedroMCasals Es que las cuotas de migrantes no se hicieron públicas, sólo entran de manera indirecta en las negociaciones.",2021-11-28,0
