id,text,date,label
1361757714494409984,@usuario Mi repudio va más que nada para los venezolanos que están llegando a Chile. Son de la peor calaña!!,2021-09-01,1
1143598186482810752,"@usuario @usuario @usuario No sólo del Edo Mexicano, también hashtag migracion de hashtag us está rebasado y los hijos son separados de sus padres. A que le llamas a eso?",2021-08-24,0
1341370945760620288,"@usuario @usuario Por lo que leo, la idea del señor parte desde punto que toda inmigración esta mal, entonces, para que argumentarle? La xenofobia es ignorancia y no se debe discutir con un ignorante.",2021-11-08,0
1380009821206896640,@usuario Jodido el tema Europa. Tengo familia allá y el tema inmigrantes se pudrió todo. Yo creo que ellos son los que van a pagar la joda (no todos los países) de ahí que se abrieron los Brexit boys. Hay alguien shorteando mal.,2021-11-07,1
1333815858309652480,"Las redes de trata de personas con fines de explotación sexual y explotación de la prostitución ajena en población migrante, están operando de manera impune en la ciudad. Lo peor, son ciertos servidores públicos que bajo amenaza de detenerlas les roban el dinero o las violan.",2021-08-24,0
1177203779856490496,@usuario Espero que Ud. Sea tan empático y comprometido con los peruanos a los que día a día les ocurre lo mismo en su lucha cotidiana por la subsistencia. El problena se va a agravar con el tiempo pues el país no tiebe los recursos parq apoyar este tipo de migración.,2021-08-23,0
1373066111244136448,@usuario @usuario @usuario @usuario Hay leyes diferentes por país🤦 emoji tono de piel claro emoji ‍🤦 emoji tono de piel claro emoji ‍🤦 emoji tono de piel claro emoji ‍,2021-11-08,0
1099483104127930368,"@usuario Me da la impresión que se están yendo de a poquito.. El control migratorio estuvo muerto todo el dia. Y al pana @usuario se le ""vencía el plazo hoy"" huele a encierro técnico.. La vaina es a quien encerraron?",2021-08-26,0
1161052105324580864,"@usuario Sergio, se viene migración Argentina entonces?",2021-11-22,0
1102778450501386240,"CAP II dolar costaba 0.0062 soberanos, No habia emigracion por hambre ni por miseria, al contrario recibiamos millones de inmigrantes de Colombia, peru, Ecuador, Trinidad y Tobago aruba y curazao. La tasa de mortalidad infaltil y maternal la mas Baja de latinoamerica.",2021-10-09,0
1281253476778024960,"Oye Trump ! Gracias amigo ! Sigue construyendo un muro y nosotros lo pagaremos, encierra en jaulas y separa las familias que hicieron su vida allá , amenaza con aranceles si no te servimos de barrera para los migrantes. Somos amigos ,que digo amigos somos hermanos . Gracias url",2021-09-04,0
1359475371163471872,"Es mejor invertir en políticas de integración de las que todos nos beneficiamos. llegar a acuerdos regionales y subir el estándar de vida de las poblaciones migrantes es contribuir a solucionar las crisis migratorias, en vez de ayudar a empeorarlas.",2021-09-05,0
1124140723853504384,"@usuario @usuario @usuario @usuario @usuario Velo más allá del estímulo de la ideología, es la desestabilización consecuente de una migración masiva. Por cierto, este gobierno les está haciendo la transición al socialismo. Sin querer o queriendo, lo está haciendo.",2021-11-07,0
1256604633428110080,@usuario En diplomacia existe la reprocidad en actos hostiles entre Estados porque nosotros no podemos tomar medidas contra los peruanos que tenemos aquí creo que pasan del millón porque no podemos tomar medidas contra los colombianos que tenemos aquí que son como seis millones,2021-09-29,1
1138502620031570048,"@usuario @usuario Yo tengo otros datos..o sea que con nuestros impuestos ademas de mantener ninis, las necedades de AMLO del tren maya, el barril sin fondo que es Pemex, la retrograda refineria de dos bocas, ahora tambien a los migrantes??",2021-06-23,1
1140633022229880832,@usuario @usuario Muy tarde empezaron a pedir visa eso debió ser desde el primer día. Además debe cerrar las fronteras nadie debe ingresar es un caos Lima .,2021-07-28,1
1394772627881869312,"Seis meses sin poder salir de mi provincia, hoy, miles de inmigrantes ilegales entrando de otro país sin control alguno. Y habrá algunos que queráis otra prorroga del estado de alarma.",2021-11-11,1
1083408060918448000,"Brasil se retira del Pacto Migratorio: No cualquiera entra en nuestra casa , dice Bolsonaro url",2021-11-28,0
1144662152659243008,La crisis humanitaria en la frontera es culpa de Bachelet en 5..4..3..2 url,2021-11-21,0
1371168628637372416,@usuario Deberías pensar en las mujeres Venezolanas que con sus hijos piden limosnas en las calles de Barranquilla - Colombia.,2021-08-28,0
1322087793456226304,A ver regonorreas será que piensan que con un hashtag van a solucionar algo? hashtag venecos ..tan chimba que teníamos nuestro narcomundo y lo están dañando!! Ayuda internacional ya!!,2021-08-31,1
1089276527794102400,"@usuario Lo escuché en la ONU, lo único que faltó fue hablar de los migrantes colombianos, triplican el número de venezolanos..",2021-11-03,0
1333928786858024960,"¿NUEVA POLÍTICA DE COOPTACIÓN DE VENEZOLANOS EN CÚCUTA? ¿SERÁ QUÉ, GOBIERNO COLOMBIANO, REQUIERE INYECCIÓN DE MILES O MILLONES DE EUROS/DÓLARES, POR CONCEPTO DE AYUDA HUMANITARIA PARA ""BENEFICIAR"" MIGRANTES VENEZOLANOS, A LOS CUALES JAMÁS LES LLEGA DIRECTAMENTE LA TAL AYUDA?",2021-10-17,0
1138968771006091264,"@usuario @usuario Mientras los líderes de las potencias se ponen de acuerdo, México debe cerrar su frontera.",2021-11-09,0
1198020043705114624,"hashtag venecos los venecos son unos triple hijueputas ladrones de mierda, perros asquerosos de mierda, basura que se larguen de nuestro país, ladrones de mierda",2021-09-09,1
1119991180765351936,@usuario Uy si dando visas de trabajo a migrantes jaja,2021-11-07,0
1221872197364523008,"@usuario @usuario Una historia que nos muestra la ruta que debemos seguir para poder salir de la miseria en que vive la gran mayoría de guatemaltecos, esa es la principal causa de la migración la pobreza extrema.",2021-08-06,0
1254222400021049088,"@usuario @usuario @usuario Que pasa si la población de un año a otro aumentó?..inmigrantes, etc?..es la misma poblacion 2019-2020?..por eso es valido el kpi muertes x millón, sabiendo exactamente cuantos millones hay en el momento (marzos)..",2021-11-10,0
1173326551489888512,"A fin de año, más de 1,8 millones de venezolanos estarían en Colombia url a través de @usuario",2021-11-13,0
1153454021946089472,"@usuario Jaja me acabas de conocer y ya sabes luche o no? Si estuve preso o no? Buenaa!! Jjaja te deseo suerte recibiendo migrantes, ya veo que eresq primeriza en eso.",2021-09-07,1
1331678986603204608,@usuario La Cárcel para el ExPresidente Vizcarra por los DELITOS ocasionados por Delicuentes VENEZOLANOS en todo el Perú y que hizo poco y nada al respecto y no sería justo que quede impune porque nada ni nadie devolverá la paz y tranquilidad a esas familias peruanas.,2021-07-01,1
1354978095833501696,"@usuario @usuario 95% DE CHILENOS NO QUIERE LOS MIGRANTES, NOS CAGARON EL PAÍS NARCOS DELINCUENTES ENCERRONA PORTONAZOS SICARIOS MOTOCHORROS CAMPAMENTOS POBREZA EXTREMA, QUIEN SE HACE RESPONSABLE DE TAMAÑA IRRESPONSABILIDAD.",2021-10-11,1
1117781283667623936,"Sospechas Se confirman..! Según Lun, RN está Reclutando Inmigrantes para que participen en las elecciones municipales del 2020. Este 11 de mayo RN lanzará la comisión Nuevos Chilenos Donde Ya cuentan con un candidato, el Sr. Pierre Richard, Haitiano, Se postula a concejal.",2021-11-19,0
1095087448252649600,"Desvía, confunde y miente para seguir criminalizando. El problema de los Argentinos no son los migrantes, son las políticas de este Gobierno.",2021-11-04,0
1365305766228361216,"@usuario Héctor, de momento, preserva el programa DACA y detuvo lo construcción del muro. Trump intentó eliminar DACA y construir el muro.",2021-08-30,0
1325286293652329984,Tanto venezolano tirando opiniones radicales sobre política en Chile y ni se conocen lo más mínimo de la historia de este largo y angosto país.,2021-08-29,0
1328025853444362240,Por que han seleccionado a Venezuela para comenzar este proyecto globalista y comunistoide? Por que hemos tenido que ser el primer blanco de esta catástrofe y comenzar a sufrir los primeros esta ruina y miseria? Lo que ha traído como consecuencia la migración dolorosa y masiva,2021-11-11,0
1137145743695908864,@usuario Implementar visas para regular la migración = xenofobia?? No pues,2021-11-20,0
1359888537269723136,"@usuario En el mundo real Dieguito, el Covid no hará diferencias en la situación migratoria del individuo para infectarlo. Si se enferma hay que atenderlo y en el mundo real eso tiene un costo &gt; vacuna y dejas focos que impiden la eficacia que se espera en una vacunación masiva.",2021-09-05,0
1142489698478284800,"@usuario @usuario Si hombre.. por eso es q somos tan bienvenidos.. ya el gobierno chileno acaba d poner otra restricción a los venezolanos para ingresar al pais: Visa de Turista, a partir d hoy.. Si, claro, es su país y son soberanos en su política migratoria y todo lo demás.. peero!",2021-11-21,0
1219961132699586560,"@usuario ¿Podría Ud proponer algo al respecto? ¿Que se debería hacer con tantos asaltantes y asesinos venezolanos aquí en Perú? Más q críticas, necesitamos propuestas para combatir a grandes grupos de delincuentes venezolanos. Hay un millón de ellos en todo el Perú",2021-08-07,1
1179546898086207488,hashtag 2 oct Ciudad fronteriza venezolana se llena de migrantes internos emoji dos siluetas de bustos emoji | hashtag reportajes url,2021-11-24,0
1255248459625631488,"El siguiente gráfico muestra como en los últimos dos meses fueron avanzando las medidas más restrictivas, como el cierre de fronteras y la suspensión de vuelos. hashtag ladevi url",2021-09-07,0
1238926937394941952,"@usuario Excelente, cierre de fronteras a países involucran el virus",2021-11-29,0
1137185818043441152,Conjura Trump aranceles; habrá control migratorio: Ebrard url,2021-11-09,0
1154291232602020096,"@usuario @usuario @usuario @usuario @usuario No me dió tutito, aqui la luz con la que iluminaré su ignorancia. El fenomeno migratorio incontrolado es así de complejo, lo mismo esta sufriendo Europa. La imposicion de reglas para poder inmigrar disminuye estos problemas al igual que la deportación de estos seres indeseables",2021-08-04,1
1358574745348960512,"Esta bien ellos vienen a trabajar y esta bien pero nosotros no tenemos los recursos para ello. A los inmigrantes se les da todo y al pueblo? Que hay para el pueblo? Nos asesinan los Carabineros, rogamos por una casa y no nos facilitan nada.",2021-10-07,1
1171739706347991040,Claramente se ven que son haitianos y decir inmigrantes metes a muchos en tu musmo saco . Hay gente de bien y trabajadora que vino de afuera.,2021-09-07,0
1099178602279682048,"@usuario @usuario Y cuál fue la alarma, el cierre de fronteras, los muertos en el sur, para luego decir que no va a pasar nada? Están cag..por que la DEA les tiene el circulo chiquitico",2021-11-18,0
1286413082261159936,"para gente q viene aqui solo para cobrar y la inmigracion ha de ser con permiso de trabajo,una vez acabado ese permiso para casa,incidiriamos tambien en q tendriamos menos violencia social y menos destruccion de nuestra cultura y creencias,es muy sencillo,pero porque no interesa?",2021-10-18,1
1154964957487882240,"A esa lista YO los quiero ver en la carcel por ser cómplices de todas y cada una de las muertes,torturas, miseria y migracion que ha vivido nuestro Pais.. POR COLABORADIRES, TRAIDORES A LA PATRIA!!",2021-11-08,0
1196494790994677504,@usuario Palo por ese rabo a los venecos que vienen a hacer daños en las ciudades de COLOMBIA. Fuera plaga mala que llega de Venezuela.,2021-07-22,1
1322525004391538688,"Hoy mi Twitter se levanto como xenófobo, se les olvida que aquí todos somos de la misma mezcla y que los problemas de delincuencia tanto común cómo organizaba vienen desde hace mucho tiempo, incluso antes de la crisis de inmigración del 2016",2021-11-07,0
1106884977252274176,La frontera con Ecuador es una de las más fuertes para pasar por tierra en Latinoamérica tienen funcionarios en el puente para que la gente no llegue a migración,2021-09-08,0
1363563584177987584,"@usuario El genocida comunista, ahora exige trato legal, luego de matar a miles de civiles y desplazar unos 7 millones de venezolanos. El mayor violador mundial de Derechos Humanos ¿Qué se cree esa basura? Ya es el tiempo, de rendir cuentas por sus manos manchadas de sangre",2021-09-03,0
1263246694831009792,"Se meten con los de la tercera edad pero vean por ahí un veneco de mierda robando y no hacen culo, me cago en la policía de este país parce.",2021-09-04,1
1129028750597939200,Creo que Colombia no ha superado totalmente sus problemas y esto puede desencadenar en una recaída en extremo de la violencia.. Quizás tengamos que prepararnos para recibir a la inmigración de ése país para los próximos años..,2021-11-20,0
1096931494042324992,@usuario @usuario @usuario @usuario Que idiota eres.. Tu también eres inmigrante y esa tierra le pertenecia a México. Primero va contra los mexicanos y despues por ustedes los afroamericanos. Trump es un maldito racista. Espera y verás.,2021-11-08,0
1175872208029343488,Desempleo: El mal que acompaña a muchos venezolanos que emigraron a Colombia url url,2021-11-23,0
1363516251637710848,"@usuario @usuario @usuario @usuario Esta defendiendo lo indefendible, en todas partes hay gente buena y gente mala y acá entraron los venezolanos como perro por su casa,sin ningún filtro ni control y muchos son delincuentes mucho más feroces y criminales que los peruanos",2021-08-27,1
1322175283043143680,"@usuario La inseguridad en Bogotá causada por los delincuentes venezolanos es preocupante, se necesitan medidas urgentes y fuertes. De otro modo el sentimiento hacia esas personas va a ser cada vez más rechazo y engendrará más violencia. Los bogotanos van a tomar justicia por mano propia.",2021-07-01,1
1154198783221272576,Tren le cercena la pierna a migrante de Honduras url url,2021-11-11,0
1225611845366681600,"@usuario Igualdad con la delincuencia jamás! Venezolanos, colombianos, peruanos, griegos, gringos.. de donde vengas delincuentes, simplemente fuera del país ! Los ecuatorianos estamos cansados y reaccionando muy peligrosamente !",2021-09-08,1
1137140694202704000,CNDH y hashtag seguridad sin guerra condenan despliegue policial en la frontera sur - Proceso url,2021-11-03,0
1090349419755683840,"@usuario @usuario @usuario @usuario @usuario @usuario HASTA CUANDO LE ROBAMOS A LAS CLASES MÁS ALTAS DEL PAÍS, TODO PARA FAVORECER FAMILIAS DE DELINCUENTES PROGRAMAS EDUCACIÓN Y SALUD PARA INMIGRANTES QUE NADA APORTAN A ESTE PAIS",2021-07-21,1
1137168245168005248,"@usuario @usuario La frontera sur lleva militarizada desde, por lo menos, 2014. Ahí no te vi armándola de pedo: te valen madre los ddhh o simplemente tienes pejefobia?",2021-11-09,0
1242522292594380032,"Ni los mismos colombianos están pidiendo ayuda para que ahora vengan estos de otro lado a EXIGIR, no fueron capaces de exigir en Venezuela y salieron corriendo como para que lo hagan ahora aquí, RESPETEN",2021-08-05,1
1181667149955223552,"@usuario @usuario @usuario @usuario La violencia, si, yo fui agredida y mi vehículo quedo un desastre, el jueves pasado.. Le cuento, el jueves no hubo apoyo de los indígenas y se quejaron de los transportistas que están bloqueando las calles y jugando. En mi caso, fueron venezolanos los agresores y delincuentes.",2021-11-17,0
1087838727446151168,@usuario @usuario no hay nada q hacer es negligencia policial y de las autoridades de migracion. Michelena dice q tenia antecedentes el individuo. Gracias x informar desde la asamblea compañera!. Us es mas efectiva q los publicistas de ahi!,2021-11-17,0
1360351129578713088,"@usuario buenas tardes.. tengo un problema de ingreso a ecuador desde Perú. por motivos de viaje, hoy e perdido mi vuelo ya que tengo meses tratando de tener respuesta de la embajada de ecuador en Perú. Soy venezolano residenciado en Perú desde hace 3 años. Quiero solventar",2021-08-29,0
1314682059965767680,Voy hacer una pregunta para ver quién me la responde dónde puede dirigirse un venezolano en Bogotá para gestionar papeles pará casarse quien es el cónsul en Bogotá Colombia,2021-08-24,0
1312608446760587264,"@usuario @usuario Difícil que respete la ""educación cívica"" por que el dictador Pinochet la prohibió. Lo le pides a los migrantes lo que los connacionales tampoco tampoco la tuvieron.",2021-09-07,0
1171102182025940992,Y mientras tanto del otro lado de la frontera norte:,2021-11-13,0
1238639949982961664,"Así como el narco-TÍTERE @usuario le pidió al LADRÓN @usuario que extradite a La Merlano,que le exija ahora el cierre de la frontera,par de hampones UTERINOS.",2021-09-04,0
1090612421889323008,"@usuario No estoy de acuerdo!! Usar el territorio colombiano para una intervención militar en Venezuela, atenta contra la soberania del Estado..",2021-11-17,0
1304929128597118976,"@usuario @usuario @usuario @usuario ¿mencionas a Chile, no sabes que ese país hace mucho está repatriando haitianos? por que se estaba teniendo problema con esa inmigración. China y Venezuela? nunca alcanzarán la cifra de haitiano en suelo dominicano.",2021-08-06,0
1193923213442596864,La lista de países que permiten entrada a venezolanos con pasaporte vencido url url,2021-11-25,0
1160301434912595968,"@usuario Don Jorge, es broma lo de ""anti inmigrantes"" vdd? ud sabe y/o entiende (o quiero creer que si) que el hastío no es contra los inmigrantes, sino contra las políticas de puertas abiertas del gob anterior y este, no se ve planificación, o en palabras de Villegas, cual es el número?",2021-08-03,0
1185173082937233408,Las van a traer a la hashtag frontera del Norte de hashtag mexico??,2021-11-14,0
1179748618825322496,¡Descarado! Vladimir Villegas dice que xenofobia hacia venezolanos en Perú es culpa del chavismo url,2021-11-28,0
1121994818408857600,Estados Unidos: Alarma para sus inmigrantes legales url,2021-11-30,0
1382430376212238336,"A la hora de los votos electorales solamente los elitistas pueden ejercer su derecho de elección, mientras que los inmigrantes somos obligados a punta de pistola a votar lo que los ricos quieren.",2021-07-04,0
1137769044382232576,@usuario @usuario que operación libertad y que coño la gente muere de hambre y falta de medicinas ambos sistemas políticos estimulan la migración ambos culpables del GENOCIDIO INDUCIDO . sus CÚPULAS partidistas y puestos rangos en la fan están por encima de lo que vive el venezolano @usuario url,2021-11-07,0
1377208256607707136,En el Gobierno de Navarra seguimos apostando por la formación para la importante tarea de luchar contra el racismo desde las instituciones. @usuario @usuario url-gobierno-de-navarra-seguira-formando-contra-el-racismo-y-la-xenofobia,2021-08-17,0
1186146106817896448,"Como estara de jodida Caracas q luego de un aumento del Salario mínimo del 650%, los venezolanos siguen prefiriendo emigrar a Santiago de Chile pese a q el boleto de Subterráneo con un 5% de aumento.",2021-11-30,0
1358403888097984512,"En definitiva, cual sera la orden para las ffaa en la frontera? No dejar entrar extranjeros? O hacer que ingresen ordenadamente??",2021-11-24,0
1351609161407197184,Tan solo en los últimos 12 años han sido deportados/retornados más de 2millones 800mil mexicanos. Ser migrante y regresar a México es difícil por la burocracia para obtener documentación y facilidades en instituciones para poder re-localizarse 1/2,2021-08-19,0
1139199909754593152,"México no está preparado para muchas cosas, de hecho está preparado para muy poquitas, pero dentro de las cosas para las que definitivamente no estamos preparados es para recibir oleadas de inmigrantes.",2021-11-09,1
1371517550148866048,@usuario Lastimosamente el tiro fue en una pierna y no en la cabeza como debe de ser. Fuera venecos ratas de colombia,2021-09-02,1
1383784685168250880,"@usuario Ah pero cuando no eran gobierno. ""Esta tan mal la economia.. que viven del dinero que envian los migrantes.. Benditas remesas."" AMLO, tweet, marzo 2016.",2021-10-05,0
1137119172218052608,Deberían apoyar consultando a los Migrantes sobre las reglas que deben de cumplir para poder ingresar a México y USA. Preocupa a ONGs Guardia en frontera sur - Vía @usuario url,2021-11-09,0
1198333063886974976,"@usuario Fuera venecos, basta de dejarnos sin comida y sin trabajo.",2021-07-08,1
1244421582690357248,"hashtag 29 mar Miles de venezolanos en Colombia quedaron en la calle por la cuarentena emoji cara con mascarilla médica emoji | hashtag coronavirus [Si no abre, descarga este VPN url y vence la censura] url",2021-08-23,0
1089889040067973248,Defiende derecho del país a definir su política migratoria url url,2021-11-30,0
1139142918327996416,"@usuario Caray, como?, pues, con la convocatoria que López dijo, que estaban abiertas las puertas para la migración, tida la culpa es de este tipo, ya es inaceptable el actual del Gob.Fed.",2021-11-09,0
